﻿year,region,energy_cost,size_estabish,value,unit,source
2560,ใต้,ค่าโฆษณา,51 - 200 คน,269982.88,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าโฆษณา,มากกว่า 200 คน,566147.95,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าเบี้ยประกันภัย,รวม,336689.01,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าเบี้ยประกันภัย,1 - 15 คน,76419.36,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าเบี้ยประกันภัย,16 - 25 คน,7889.74,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าเบี้ยประกันภัย,26 - 30 คน,13381.31,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าเบี้ยประกันภัย,31 - 50 คน,21848.57,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าเบี้ยประกันภัย,51 - 200 คน,122303.62,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าเบี้ยประกันภัย,มากกว่า 200 คน,94846.41,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการใช้บริการอินเทอร์เน็ต,รวม,186010.83,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการใช้บริการอินเทอร์เน็ต,1 - 15 คน,55584.29,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการใช้บริการอินเทอร์เน็ต,16 - 25 คน,7045.51,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการใช้บริการอินเทอร์เน็ต,26 - 30 คน,7971.36,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการใช้บริการอินเทอร์เน็ต,31 - 50 คน,6945.16,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการใช้บริการอินเทอร์เน็ต,51 - 200 คน,32119.43,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการใช้บริการอินเทอร์เน็ต,มากกว่า 200 คน,76345.08,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการบำรุงรักษาอุปกรณ์คอมพิวเตอร์,รวม,178036.38,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการบำรุงรักษาอุปกรณ์คอมพิวเตอร์,1 - 15 คน,21995.66,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการบำรุงรักษาอุปกรณ์คอมพิวเตอร์,16 - 25 คน,6264.54,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการบำรุงรักษาอุปกรณ์คอมพิวเตอร์,26 - 30 คน,5600.7,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการบำรุงรักษาอุปกรณ์คอมพิวเตอร์,31 - 50 คน,4452.11,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการบำรุงรักษาอุปกรณ์คอมพิวเตอร์,51 - 200 คน,27057.65,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าใช้จ่ายเกี่ยวกับการบำรุงรักษาอุปกรณ์คอมพิวเตอร์,มากกว่า 200 คน,112665.71,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าขนส่งสินค้า (ที่ขาย),รวม,35135.2,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าขนส่งสินค้า (ที่ขาย),1 - 15 คน,1500.48,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าขนส่งสินค้า (ที่ขาย),16 - 25 คน,41.15,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าขนส่งสินค้า (ที่ขาย),26 - 30 คน,1192,พันบาท,สำนักงานสถิติแห่งชาติ
2560,ใต้,ค่าขนส่งสินค้า (ที่ขาย),31 - 50 คน,7780.27,พันบาท,สำนักงานสถิติแห่งชาติ
